datetime,PM2.5
2024-03-09 12:00:00,14.01
2024-03-09 13:00:00,14.68
2024-03-09 14:00:00,9.29
2024-03-09 15:00:00,9.8
2024-03-09 16:00:00,8.12
2024-03-09 17:00:00,10.95
2024-03-09 18:00:00,5.0
2024-03-09 19:00:00,5.0
2024-03-09 20:00:00,5.66
2024-03-09 21:00:00,6.56
2024-03-09 22:00:00,11.91
2024-03-09 23:00:00,13.79
2024-03-10 00:00:00,19.25
2024-03-10 01:00:00,26.77
2024-03-10 02:00:00,23.62
2024-03-10 03:00:00,33.37
2024-03-10 04:00:00,36.5
2024-03-10 05:00:00,33.92
2024-03-10 06:00:00,28.65
2024-03-10 07:00:00,32.91
2024-03-10 08:00:00,37.37
2024-03-10 09:00:00,31.28
2024-03-10 10:00:00,25.5
2024-03-10 11:00:00,23.63
2024-03-10 12:00:00,24.05
2024-03-10 13:00:00,19.56
2024-03-10 14:00:00,13.86
2024-03-10 15:00:00,10.65
2024-03-10 16:00:00,8.48
2024-03-10 17:00:00,5.67
2024-03-10 18:00:00,13.07
2024-03-10 19:00:00,8.06
2024-03-10 20:00:00,14.47
2024-03-10 21:00:00,18.06
2024-03-10 22:00:00,19.9
2024-03-10 23:00:00,19.52
2024-03-11 00:00:00,26.21
2024-03-11 01:00:00,29.11
2024-03-11 02:00:00,30.39
2024-03-11 03:00:00,37.48
2024-03-11 04:00:00,35.65
2024-03-11 05:00:00,44.54
2024-03-11 06:00:00,40.39
2024-03-11 07:00:00,42.16
2024-03-11 08:00:00,41.2
2024-03-11 09:00:00,37.47
2024-03-11 10:00:00,37.18
2024-03-11 11:00:00,30.66
2024-03-11 12:00:00,31.08
2024-03-11 13:00:00,20.82
2024-03-11 14:00:00,21.88
2024-03-11 15:00:00,24.47
2024-03-11 16:00:00,13.52
2024-03-11 17:00:00,13.23
2024-03-11 18:00:00,16.53
2024-03-11 19:00:00,16.27
2024-03-11 20:00:00,18.5
2024-03-11 21:00:00,21.52
2024-03-11 22:00:00,25.27
2024-03-11 23:00:00,30.51
2024-03-12 00:00:00,32.48
2024-03-12 01:00:00,34.6
2024-03-12 02:00:00,41.13
2024-03-12 03:00:00,48.08
2024-03-12 04:00:00,44.52
2024-03-12 05:00:00,43.64
2024-03-12 06:00:00,50.53
2024-03-12 07:00:00,46.46
2024-03-12 08:00:00,38.92
2024-03-12 09:00:00,45.7
2024-03-12 10:00:00,38.54
2024-03-12 11:00:00,36.34
2024-03-12 12:00:00,33.8
2024-03-12 13:00:00,29.55
2024-03-12 14:00:00,27.54
2024-03-12 15:00:00,21.04
2024-03-12 16:00:00,21.53
2024-03-12 17:00:00,17.73
2024-03-12 18:00:00,20.22
2024-03-12 19:00:00,20.35
2024-03-12 20:00:00,17.18
2024-03-12 21:00:00,25.6
2024-03-12 22:00:00,23.8
2024-03-12 23:00:00,31.4
2024-03-13 00:00:00,33.9
2024-03-13 01:00:00,42.12
2024-03-13 02:00:00,39.47
2024-03-13 03:00:00,42.11
2024-03-13 04:00:00,45.38
2024-03-13 05:00:00,45.91
2024-03-13 06:00:00,49.61
2024-03-13 07:00:00,41.71
2024-03-13 08:00:00,41.76
2024-03-13 09:00:00,39.18
2024-03-13 10:00:00,41.96
2024-03-13 11:00:00,40.45
2024-03-13 12:00:00,30.94
2024-03-13 13:00:00,26.68
2024-03-13 14:00:00,23.57
2024-03-13 15:00:00,23.54
2024-03-13 16:00:00,14.67
2024-03-13 17:00:00,16.44
2024-03-13 18:00:00,17.91
2024-03-13 19:00:00,16.76
2024-03-13 20:00:00,17.08
2024-03-13 21:00:00,21.65
2024-03-13 22:00:00,13.39
2024-03-13 23:00:00,26.89
2024-03-14 00:00:00,26.51
2024-03-14 01:00:00,26.59
2024-03-14 02:00:00,36.96
2024-03-14 03:00:00,42.37
2024-03-14 04:00:00,39.94
2024-03-14 05:00:00,44.42
2024-03-14 06:00:00,46.62
2024-03-14 07:00:00,44.92
2024-03-14 08:00:00,44.1
2024-03-14 09:00:00,38.73
2024-03-14 10:00:00,33.32
2024-03-14 11:00:00,24.38
2024-03-14 12:00:00,24.26
2024-03-14 13:00:00,18.29
2024-03-14 14:00:00,23.41
2024-03-14 15:00:00,12.97
2024-03-14 16:00:00,11.19
2024-03-14 17:00:00,10.68
2024-03-14 18:00:00,8.35
2024-03-14 19:00:00,13.53
2024-03-14 20:00:00,7.78
2024-03-14 21:00:00,12.33
2024-03-14 22:00:00,12.35
2024-03-14 23:00:00,13.96
2024-03-15 00:00:00,19.69
2024-03-15 01:00:00,25.03
2024-03-15 02:00:00,27.21
2024-03-15 03:00:00,29.27
2024-03-15 04:00:00,29.26
2024-03-15 05:00:00,34.49
2024-03-15 06:00:00,30.5
2024-03-15 07:00:00,36.55
2024-03-15 08:00:00,32.8
2024-03-15 09:00:00,25.58
2024-03-15 10:00:00,25.71
2024-03-15 11:00:00,20.56
2024-03-15 12:00:00,19.7
2024-03-15 13:00:00,18.7
2024-03-15 14:00:00,5.26
2024-03-15 15:00:00,7.96
2024-03-15 16:00:00,5.0
2024-03-15 17:00:00,5.45
2024-03-15 18:00:00,5.0
2024-03-15 19:00:00,5.0
2024-03-15 20:00:00,5.0
2024-03-15 21:00:00,5.0
2024-03-15 22:00:00,13.08
2024-03-15 23:00:00,13.45
2024-03-16 00:00:00,22.9
2024-03-16 01:00:00,20.84
2024-03-16 02:00:00,22.46
2024-03-16 03:00:00,23.12
2024-03-16 04:00:00,24.6
2024-03-16 05:00:00,26.74
2024-03-16 06:00:00,32.8
2024-03-16 07:00:00,33.02
2024-03-16 08:00:00,25.27
2024-03-16 09:00:00,30.34
2024-03-16 10:00:00,23.14
2024-03-16 11:00:00,21.46
2024-03-16 12:00:00,22.04
2024-03-16 13:00:00,16.08
2024-03-16 14:00:00,9.05
2024-03-16 15:00:00,5.0
2024-03-16 16:00:00,5.0
2024-03-16 17:00:00,5.0
2024-03-16 18:00:00,5.0
2024-03-16 19:00:00,5.0
2024-03-16 20:00:00,5.0
2024-03-16 21:00:00,7.85
2024-03-16 22:00:00,10.22
2024-03-16 23:00:00,12.73
2024-03-17 00:00:00,19.25
2024-03-17 01:00:00,24.14
2024-03-17 02:00:00,23.36
2024-03-17 03:00:00,34.18
2024-03-17 04:00:00,32.25
2024-03-17 05:00:00,34.33
2024-03-17 06:00:00,37.14
2024-03-17 07:00:00,35.44
2024-03-17 08:00:00,36.34
2024-03-17 09:00:00,32.21
2024-03-17 10:00:00,26.66
2024-03-17 11:00:00,26.23
2024-03-17 12:00:00,18.1
2024-03-17 13:00:00,18.24
2024-03-17 14:00:00,14.48
2024-03-17 15:00:00,11.13
2024-03-17 16:00:00,9.27
2024-03-17 17:00:00,5.0
2024-03-17 18:00:00,6.57
2024-03-17 19:00:00,9.3
2024-03-17 20:00:00,11.3
2024-03-17 21:00:00,10.41
2024-03-17 22:00:00,20.7
2024-03-17 23:00:00,18.22
2024-03-18 00:00:00,27.91
2024-03-18 01:00:00,30.46
2024-03-18 02:00:00,31.16
2024-03-18 03:00:00,41.83
2024-03-18 04:00:00,35.6
2024-03-18 05:00:00,43.73
2024-03-18 06:00:00,44.78
2024-03-18 07:00:00,39.55
2024-03-18 08:00:00,44.53
2024-03-18 09:00:00,37.5
2024-03-18 10:00:00,36.29
2024-03-18 11:00:00,32.86
2024-03-18 12:00:00,28.07
2024-03-18 13:00:00,27.29
2024-03-18 14:00:00,23.88
2024-03-18 15:00:00,13.4
2024-03-18 16:00:00,20.43
2024-03-18 17:00:00,10.27
2024-03-18 18:00:00,18.09
2024-03-18 19:00:00,19.11
2024-03-18 20:00:00,14.18
2024-03-18 21:00:00,18.82
2024-03-18 22:00:00,20.05
2024-03-18 23:00:00,26.54
2024-03-19 00:00:00,30.33
2024-03-19 01:00:00,37.66
2024-03-19 02:00:00,43.04
2024-03-19 03:00:00,46.57
2024-03-19 04:00:00,43.23
2024-03-19 05:00:00,45.93
2024-03-19 06:00:00,42.16
2024-03-19 07:00:00,44.4
2024-03-19 08:00:00,48.33
2024-03-19 09:00:00,48.0
2024-03-19 10:00:00,36.44
2024-03-19 11:00:00,34.83
2024-03-19 12:00:00,32.72
2024-03-19 13:00:00,29.82
2024-03-19 14:00:00,22.98
2024-03-19 15:00:00,23.62
2024-03-19 16:00:00,18.57
2024-03-19 17:00:00,18.46
2024-03-19 18:00:00,19.64
2024-03-19 19:00:00,18.52
2024-03-19 20:00:00,18.68
2024-03-19 21:00:00,22.01
2024-03-19 22:00:00,25.15
2024-03-19 23:00:00,27.87
2024-03-20 00:00:00,32.02
2024-03-20 01:00:00,41.41
2024-03-20 02:00:00,41.83
2024-03-20 03:00:00,42.27
2024-03-20 04:00:00,47.53
2024-03-20 05:00:00,45.82
2024-03-20 06:00:00,50.73
2024-03-20 07:00:00,47.67
2024-03-20 08:00:00,44.6
2024-03-20 09:00:00,43.72
2024-03-20 10:00:00,34.4
2024-03-20 11:00:00,31.94
2024-03-20 12:00:00,27.67
2024-03-20 13:00:00,27.61
2024-03-20 14:00:00,28.56
2024-03-20 15:00:00,26.74
2024-03-20 16:00:00,19.37
2024-03-20 17:00:00,17.23
2024-03-20 18:00:00,9.58
2024-03-20 19:00:00,13.63
2024-03-20 20:00:00,14.15
2024-03-20 21:00:00,16.79
2024-03-20 22:00:00,21.0
2024-03-20 23:00:00,23.44
2024-03-21 00:00:00,22.53
2024-03-21 01:00:00,34.33
2024-03-21 02:00:00,32.2
2024-03-21 03:00:00,38.97
2024-03-21 04:00:00,46.57
2024-03-21 05:00:00,38.8
2024-03-21 06:00:00,34.19
2024-03-21 07:00:00,40.12
2024-03-21 08:00:00,42.49
2024-03-21 09:00:00,42.38
2024-03-21 10:00:00,29.41
2024-03-21 11:00:00,30.67
2024-03-21 12:00:00,23.6
2024-03-21 13:00:00,20.5
2024-03-21 14:00:00,24.84
2024-03-21 15:00:00,8.99
2024-03-21 16:00:00,11.58
2024-03-21 17:00:00,10.43
2024-03-21 18:00:00,11.48
2024-03-21 19:00:00,8.73
2024-03-21 20:00:00,10.58
2024-03-21 21:00:00,10.58
2024-03-21 22:00:00,15.38
2024-03-21 23:00:00,16.89
2024-03-22 00:00:00,23.39
2024-03-22 01:00:00,24.04
2024-03-22 02:00:00,29.63
2024-03-22 03:00:00,31.26
2024-03-22 04:00:00,36.86
2024-03-22 05:00:00,34.58
2024-03-22 06:00:00,29.69
2024-03-22 07:00:00,38.06
2024-03-22 08:00:00,29.83
2024-03-22 09:00:00,27.99
2024-03-22 10:00:00,24.85
2024-03-22 11:00:00,26.94
2024-03-22 12:00:00,12.34
2024-03-22 13:00:00,24.09
2024-03-22 14:00:00,14.06
2024-03-22 15:00:00,8.29
2024-03-22 16:00:00,5.0
2024-03-22 17:00:00,5.0
2024-03-22 18:00:00,5.0
2024-03-22 19:00:00,5.11
2024-03-22 20:00:00,6.23
2024-03-22 21:00:00,7.11
2024-03-22 22:00:00,9.26
2024-03-22 23:00:00,12.94
2024-03-23 00:00:00,16.62
2024-03-23 01:00:00,24.42
2024-03-23 02:00:00,26.37
2024-03-23 03:00:00,18.84
2024-03-23 04:00:00,31.98
2024-03-23 05:00:00,32.08
2024-03-23 06:00:00,31.94
2024-03-23 07:00:00,30.33
2024-03-23 08:00:00,33.39
2024-03-23 09:00:00,30.5
2024-03-23 10:00:00,22.27
2024-03-23 11:00:00,22.24
2024-03-23 12:00:00,14.29
2024-03-23 13:00:00,9.25
2024-03-23 14:00:00,7.98
2024-03-23 15:00:00,9.43
2024-03-23 16:00:00,7.42
2024-03-23 17:00:00,5.0
2024-03-23 18:00:00,5.0
2024-03-23 19:00:00,5.0
2024-03-23 20:00:00,5.0
2024-03-23 21:00:00,8.92
2024-03-23 22:00:00,13.29
2024-03-23 23:00:00,16.94
2024-03-24 00:00:00,22.31
2024-03-24 01:00:00,24.94
2024-03-24 02:00:00,27.69
2024-03-24 03:00:00,33.16
2024-03-24 04:00:00,32.47
2024-03-24 05:00:00,31.62
2024-03-24 06:00:00,34.52
2024-03-24 07:00:00,32.5
2024-03-24 08:00:00,31.46
2024-03-24 09:00:00,30.92
2024-03-24 10:00:00,26.12
2024-03-24 11:00:00,24.22
2024-03-24 12:00:00,15.85
2024-03-24 13:00:00,18.56
2024-03-24 14:00:00,14.58
2024-03-24 15:00:00,9.3
2024-03-24 16:00:00,11.63
2024-03-24 17:00:00,11.25
2024-03-24 18:00:00,5.0
2024-03-24 19:00:00,6.74
2024-03-24 20:00:00,8.51
2024-03-24 21:00:00,10.68
2024-03-24 22:00:00,19.39
2024-03-24 23:00:00,20.24
2024-03-25 00:00:00,24.21
2024-03-25 01:00:00,23.17
2024-03-25 02:00:00,35.0
2024-03-25 03:00:00,32.78
2024-03-25 04:00:00,39.36
2024-03-25 05:00:00,41.81
2024-03-25 06:00:00,45.86
2024-03-25 07:00:00,37.63
2024-03-25 08:00:00,31.29
2024-03-25 09:00:00,38.8
2024-03-25 10:00:00,40.82
2024-03-25 11:00:00,35.8
2024-03-25 12:00:00,29.1
2024-03-25 13:00:00,23.38
2024-03-25 14:00:00,23.92
2024-03-25 15:00:00,15.73
2024-03-25 16:00:00,17.95
2024-03-25 17:00:00,16.78
2024-03-25 18:00:00,18.17
2024-03-25 19:00:00,24.01
2024-03-25 20:00:00,18.63
2024-03-25 21:00:00,18.52
2024-03-25 22:00:00,23.29
2024-03-25 23:00:00,21.87
2024-03-26 00:00:00,29.17
2024-03-26 01:00:00,34.09
2024-03-26 02:00:00,37.54
2024-03-26 03:00:00,42.84
2024-03-26 04:00:00,42.45
2024-03-26 05:00:00,49.92
2024-03-26 06:00:00,47.21
2024-03-26 07:00:00,46.79
2024-03-26 08:00:00,44.45
2024-03-26 09:00:00,43.62
2024-03-26 10:00:00,42.62
2024-03-26 11:00:00,34.01
2024-03-26 12:00:00,30.83
2024-03-26 13:00:00,28.07
2024-03-26 14:00:00,21.37
2024-03-26 15:00:00,19.89
2024-03-26 16:00:00,18.56
2024-03-26 17:00:00,21.13
2024-03-26 18:00:00,18.79
2024-03-26 19:00:00,19.09
2024-03-26 20:00:00,22.54
2024-03-26 21:00:00,21.93
2024-03-26 22:00:00,26.58
2024-03-26 23:00:00,28.67
2024-03-27 00:00:00,33.6
2024-03-27 01:00:00,34.86
2024-03-27 02:00:00,32.83
2024-03-27 03:00:00,42.75
2024-03-27 04:00:00,49.71
2024-03-27 05:00:00,49.6
2024-03-27 06:00:00,50.1
2024-03-27 07:00:00,50.27
2024-03-27 08:00:00,45.18
2024-03-27 09:00:00,42.97
2024-03-27 10:00:00,37.26
2024-03-27 11:00:00,34.37
2024-03-27 12:00:00,33.1
2024-03-27 13:00:00,30.79
2024-03-27 14:00:00,22.95
2024-03-27 15:00:00,18.7
2024-03-27 16:00:00,17.45
2024-03-27 17:00:00,17.53
2024-03-27 18:00:00,10.66
2024-03-27 19:00:00,8.37
2024-03-27 20:00:00,14.86
2024-03-27 21:00:00,14.99
2024-03-27 22:00:00,19.98
2024-03-27 23:00:00,24.41
2024-03-28 00:00:00,27.11
2024-03-28 01:00:00,36.44
2024-03-28 02:00:00,36.4
2024-03-28 03:00:00,39.15
2024-03-28 04:00:00,42.22
2024-03-28 05:00:00,38.14
2024-03-28 06:00:00,44.9
2024-03-28 07:00:00,40.75
2024-03-28 08:00:00,41.19
2024-03-28 09:00:00,33.29
2024-03-28 10:00:00,28.44
2024-03-28 11:00:00,31.64
2024-03-28 12:00:00,26.13
2024-03-28 13:00:00,18.11
2024-03-28 14:00:00,14.29
2024-03-28 15:00:00,16.87
2024-03-28 16:00:00,7.25
2024-03-28 17:00:00,13.95
2024-03-28 18:00:00,5.52
2024-03-28 19:00:00,10.36
2024-03-28 20:00:00,8.67
2024-03-28 21:00:00,13.56
2024-03-28 22:00:00,12.94
2024-03-28 23:00:00,17.43
2024-03-29 00:00:00,21.65
2024-03-29 01:00:00,22.14
2024-03-29 02:00:00,30.72
2024-03-29 03:00:00,29.81
2024-03-29 04:00:00,32.8
2024-03-29 05:00:00,31.76
2024-03-29 06:00:00,27.33
2024-03-29 07:00:00,33.7
2024-03-29 08:00:00,39.79
2024-03-29 09:00:00,32.3
2024-03-29 10:00:00,26.58
2024-03-29 11:00:00,22.03
2024-03-29 12:00:00,18.81
2024-03-29 13:00:00,16.32
2024-03-29 14:00:00,7.35
2024-03-29 15:00:00,10.96
2024-03-29 16:00:00,7.23
2024-03-29 17:00:00,5.59
2024-03-29 18:00:00,5.0
2024-03-29 19:00:00,5.0
2024-03-29 20:00:00,6.58
2024-03-29 21:00:00,8.62
2024-03-29 22:00:00,8.79
2024-03-29 23:00:00,11.67
2024-03-30 00:00:00,17.51
2024-03-30 01:00:00,25.67
2024-03-30 02:00:00,20.87
2024-03-30 03:00:00,23.25
2024-03-30 04:00:00,30.51
2024-03-30 05:00:00,31.65
2024-03-30 06:00:00,32.52
2024-03-30 07:00:00,32.23
2024-03-30 08:00:00,29.34
2024-03-30 09:00:00,32.13
2024-03-30 10:00:00,19.79
2024-03-30 11:00:00,18.54
2024-03-30 12:00:00,16.89
2024-03-30 13:00:00,8.46
2024-03-30 14:00:00,9.33
2024-03-30 15:00:00,11.83
2024-03-30 16:00:00,5.0
2024-03-30 17:00:00,5.0
2024-03-30 18:00:00,5.0
2024-03-30 19:00:00,5.0
2024-03-30 20:00:00,5.0
2024-03-30 21:00:00,6.67
2024-03-30 22:00:00,14.74
2024-03-30 23:00:00,16.35
2024-03-31 00:00:00,15.41
2024-03-31 01:00:00,23.56
2024-03-31 02:00:00,28.13
2024-03-31 03:00:00,33.37
2024-03-31 04:00:00,37.29
2024-03-31 05:00:00,31.23
2024-03-31 06:00:00,32.58
2024-03-31 07:00:00,30.97
2024-03-31 08:00:00,32.78
2024-03-31 09:00:00,32.75
2024-03-31 10:00:00,31.46
2024-03-31 11:00:00,24.92
2024-03-31 12:00:00,20.57
2024-03-31 13:00:00,18.37
2024-03-31 14:00:00,12.07
2024-03-31 15:00:00,18.02
2024-03-31 16:00:00,5.0
2024-03-31 17:00:00,8.99
2024-03-31 18:00:00,14.29
2024-03-31 19:00:00,9.04
2024-03-31 20:00:00,10.25
2024-03-31 21:00:00,12.43
2024-03-31 22:00:00,16.36
2024-03-31 23:00:00,24.94
2024-04-01 00:00:00,18.36
2024-04-01 01:00:00,33.78
2024-04-01 02:00:00,28.83
2024-04-01 03:00:00,35.7
2024-04-01 04:00:00,37.89
2024-04-01 05:00:00,42.74
2024-04-01 06:00:00,36.99
2024-04-01 07:00:00,42.95
2024-04-01 08:00:00,46.42
2024-04-01 09:00:00,34.16
2024-04-01 10:00:00,35.99
2024-04-01 11:00:00,30.1
2024-04-01 12:00:00,29.75
2024-04-01 13:00:00,24.91
2024-04-01 14:00:00,19.58
2024-04-01 15:00:00,20.11
2024-04-01 16:00:00,21.93
2024-04-01 17:00:00,14.69
2024-04-01 18:00:00,17.15
2024-04-01 19:00:00,11.85
2024-04-01 20:00:00,14.58
2024-04-01 21:00:00,21.47
2024-04-01 22:00:00,27.82
2024-04-01 23:00:00,28.25
2024-04-02 00:00:00,30.32
2024-04-02 01:00:00,35.32
2024-04-02 02:00:00,35.36
2024-04-02 03:00:00,44.19
2024-04-02 04:00:00,47.57
2024-04-02 05:00:00,45.21
2024-04-02 06:00:00,45.8
2024-04-02 07:00:00,47.62
2024-04-02 08:00:00,44.13
2024-04-02 09:00:00,42.96
2024-04-02 10:00:00,46.44
2024-04-02 11:00:00,35.87
2024-04-02 12:00:00,31.72
2024-04-02 13:00:00,27.04
2024-04-02 14:00:00,27.64
2024-04-02 15:00:00,21.8
2024-04-02 16:00:00,18.04
2024-04-02 17:00:00,22.47
2024-04-02 18:00:00,22.26
2024-04-02 19:00:00,16.7
2024-04-02 20:00:00,14.39
2024-04-02 21:00:00,25.37
2024-04-02 22:00:00,23.36
2024-04-02 23:00:00,31.35
2024-04-03 00:00:00,26.89
2024-04-03 01:00:00,39.29
2024-04-03 02:00:00,36.51
2024-04-03 03:00:00,45.35
2024-04-03 04:00:00,45.48
2024-04-03 05:00:00,43.96
2024-04-03 06:00:00,45.99
2024-04-03 07:00:00,48.62
2024-04-03 08:00:00,45.24
2024-04-03 09:00:00,44.13
2024-04-03 10:00:00,45.04
2024-04-03 11:00:00,30.63
2024-04-03 12:00:00,36.11
2024-04-03 13:00:00,27.49
2024-04-03 14:00:00,20.67
2024-04-03 15:00:00,16.06
2024-04-03 16:00:00,16.88
2024-04-03 17:00:00,18.49
2024-04-03 18:00:00,14.61
2024-04-03 19:00:00,19.8
2024-04-03 20:00:00,12.16
2024-04-03 21:00:00,18.61
2024-04-03 22:00:00,17.74
2024-04-03 23:00:00,25.95
2024-04-04 00:00:00,31.13
2024-04-04 01:00:00,30.82
2024-04-04 02:00:00,27.61
2024-04-04 03:00:00,38.85
2024-04-04 04:00:00,41.66
2024-04-04 05:00:00,42.77
2024-04-04 06:00:00,45.49
2024-04-04 07:00:00,37.76
2024-04-04 08:00:00,41.22
2024-04-04 09:00:00,40.08
2024-04-04 10:00:00,27.76
2024-04-04 11:00:00,30.14
2024-04-04 12:00:00,23.49
2024-04-04 13:00:00,20.57
2024-04-04 14:00:00,17.95
2024-04-04 15:00:00,12.04
2024-04-04 16:00:00,8.79
2024-04-04 17:00:00,9.13
2024-04-04 18:00:00,5.0
2024-04-04 19:00:00,5.18
2024-04-04 20:00:00,11.69
2024-04-04 21:00:00,8.3
2024-04-04 22:00:00,16.58
2024-04-04 23:00:00,19.31
2024-04-05 00:00:00,16.35
2024-04-05 01:00:00,23.11
2024-04-05 02:00:00,32.08
2024-04-05 03:00:00,28.41
2024-04-05 04:00:00,32.09
2024-04-05 05:00:00,36.12
2024-04-05 06:00:00,37.36
2024-04-05 07:00:00,33.52
2024-04-05 08:00:00,30.76
2024-04-05 09:00:00,34.22
2024-04-05 10:00:00,31.85
2024-04-05 11:00:00,25.76
2024-04-05 12:00:00,19.0
2024-04-05 13:00:00,12.26
2024-04-05 14:00:00,8.4
2024-04-05 15:00:00,9.19
2024-04-05 16:00:00,6.34
2024-04-05 17:00:00,7.64
2024-04-05 18:00:00,5.0
2024-04-05 19:00:00,5.0
2024-04-05 20:00:00,7.72
2024-04-05 21:00:00,5.0
2024-04-05 22:00:00,8.7
2024-04-05 23:00:00,14.14
2024-04-06 00:00:00,23.19
2024-04-06 01:00:00,30.35
2024-04-06 02:00:00,26.41
2024-04-06 03:00:00,27.11
2024-04-06 04:00:00,31.62
2024-04-06 05:00:00,34.16
2024-04-06 06:00:00,31.04
2024-04-06 07:00:00,36.88
2024-04-06 08:00:00,30.7
2024-04-06 09:00:00,29.15
2024-04-06 10:00:00,26.59
2024-04-06 11:00:00,22.29
2024-04-06 12:00:00,19.72
2024-04-06 13:00:00,11.54
2024-04-06 14:00:00,8.18
2024-04-06 15:00:00,5.0
2024-04-06 16:00:00,5.88
2024-04-06 17:00:00,5.52
2024-04-06 18:00:00,5.0
2024-04-06 19:00:00,8.46
2024-04-06 20:00:00,5.06
2024-04-06 21:00:00,9.63
2024-04-06 22:00:00,7.61
2024-04-06 23:00:00,13.52
2024-04-07 00:00:00,20.83
2024-04-07 01:00:00,25.37
2024-04-07 02:00:00,25.75
2024-04-07 03:00:00,29.73
2024-04-07 04:00:00,28.0
2024-04-07 05:00:00,33.2
2024-04-07 06:00:00,37.68
2024-04-07 07:00:00,36.46
2024-04-07 08:00:00,34.99
2024-04-07 09:00:00,31.5
2024-04-07 10:00:00,28.52
2024-04-07 11:00:00,23.16
2024-04-07 12:00:00,23.63
2024-04-07 13:00:00,19.18
2024-04-07 14:00:00,16.05
2024-04-07 15:00:00,10.17
2024-04-07 16:00:00,5.0
2024-04-07 17:00:00,11.73
2024-04-07 18:00:00,6.78
2024-04-07 19:00:00,6.44
2024-04-07 20:00:00,12.9
2024-04-07 21:00:00,12.32
2024-04-07 22:00:00,20.08
2024-04-07 23:00:00,22.67
2024-04-08 00:00:00,27.05
2024-04-08 01:00:00,25.08
2024-04-08 02:00:00,36.73
2024-04-08 03:00:00,37.29
2024-04-08 04:00:00,38.07
2024-04-08 05:00:00,41.41
2024-04-08 06:00:00,36.45
2024-04-08 07:00:00,42.79
2024-04-08 08:00:00,37.26
2024-04-08 09:00:00,34.19
2024-04-08 10:00:00,30.86
2024-04-08 11:00:00,35.42
2024-04-08 12:00:00,26.58
2024-04-08 13:00:00,29.46
2024-04-08 14:00:00,19.89
2024-04-08 15:00:00,13.53
2024-04-08 16:00:00,13.17
2024-04-08 17:00:00,18.97
2024-04-08 18:00:00,14.52
2024-04-08 19:00:00,14.08
2024-04-08 20:00:00,17.93
2024-04-08 21:00:00,21.56
2024-04-08 22:00:00,26.72
2024-04-08 23:00:00,31.53
2024-04-09 00:00:00,30.18
2024-04-09 01:00:00,31.34
2024-04-09 02:00:00,37.87
2024-04-09 03:00:00,43.16
2024-04-09 04:00:00,42.03
2024-04-09 05:00:00,43.69
2024-04-09 06:00:00,48.24
2024-04-09 07:00:00,46.68
2024-04-09 08:00:00,45.54
2024-04-09 09:00:00,40.88
2024-04-09 10:00:00,39.45
2024-04-09 11:00:00,33.84
2024-04-09 12:00:00,35.47
2024-04-09 13:00:00,32.08
2024-04-09 14:00:00,19.87
2024-04-09 15:00:00,19.55
2024-04-09 16:00:00,15.5
2024-04-09 17:00:00,16.56
2024-04-09 18:00:00,17.75
2024-04-09 19:00:00,14.16
2024-04-09 20:00:00,17.22
2024-04-09 21:00:00,19.33
2024-04-09 22:00:00,26.03
2024-04-09 23:00:00,29.19
2024-04-10 00:00:00,30.63
2024-04-10 01:00:00,37.14
2024-04-10 02:00:00,38.5
2024-04-10 03:00:00,42.34
2024-04-10 04:00:00,50.46
2024-04-10 05:00:00,50.84
2024-04-10 06:00:00,43.31
2024-04-10 07:00:00,49.05
2024-04-10 08:00:00,47.35
2024-04-10 09:00:00,38.94
2024-04-10 10:00:00,41.57
2024-04-10 11:00:00,39.93
2024-04-10 12:00:00,27.89
2024-04-10 13:00:00,24.43
2024-04-10 14:00:00,26.42
2024-04-10 15:00:00,20.86
2024-04-10 16:00:00,19.11
2024-04-10 17:00:00,16.75
2024-04-10 18:00:00,16.16
2024-04-10 19:00:00,11.28
2024-04-10 20:00:00,19.66
2024-04-10 21:00:00,22.16
2024-04-10 22:00:00,20.81
2024-04-10 23:00:00,24.73
2024-04-11 00:00:00,23.88
2024-04-11 01:00:00,33.62
2024-04-11 02:00:00,37.14
2024-04-11 03:00:00,38.06
2024-04-11 04:00:00,43.72
2024-04-11 05:00:00,40.56
2024-04-11 06:00:00,43.47
2024-04-11 07:00:00,37.92
2024-04-11 08:00:00,39.11
2024-04-11 09:00:00,35.98
2024-04-11 10:00:00,33.77
2024-04-11 11:00:00,28.07
2024-04-11 12:00:00,24.61
2024-04-11 13:00:00,23.3
2024-04-11 14:00:00,15.59
2024-04-11 15:00:00,8.68
2024-04-11 16:00:00,16.07
2024-04-11 17:00:00,13.17
2024-04-11 18:00:00,5.0
2024-04-11 19:00:00,10.51
2024-04-11 20:00:00,8.14
2024-04-11 21:00:00,12.54
2024-04-11 22:00:00,15.46
2024-04-11 23:00:00,17.22
2024-04-12 00:00:00,19.18
2024-04-12 01:00:00,23.07
2024-04-12 02:00:00,25.75
2024-04-12 03:00:00,28.85
2024-04-12 04:00:00,33.28
2024-04-12 05:00:00,32.59
2024-04-12 06:00:00,37.06
2024-04-12 07:00:00,38.73
2024-04-12 08:00:00,30.81
2024-04-12 09:00:00,30.67
2024-04-12 10:00:00,28.13
2024-04-12 11:00:00,24.23
2024-04-12 12:00:00,18.97
2024-04-12 13:00:00,16.91
2024-04-12 14:00:00,12.34
2024-04-12 15:00:00,5.0
2024-04-12 16:00:00,7.69
2024-04-12 17:00:00,6.1
